entry_id,headword_kin,pronunciation_kin,synonym_kin,english_terms,french_terms,domain,definition_kin,source_title,source_page,source_year,review_status,notes
rcha-it-000283,Ihuzamuyoboro,ihuuzamiyoboro,,Network,Réseau,Ikoranabuhanga rya mudasobwa.,"Urwunge rwa za mudasobwa ebyiri cyangwa nyinshi cyangwa ibindi bikoresho byahujwe kugira ngo bihererekanye amakuru cyangwa bisangire ibikoresho by’ibanze nk’insohoranyandiko, imbikamakuru ruziga cyangwa guhererekanya amafishiye, ziba zihujwe n’umugozi, umurongo wa telefoni, imiraba ya radiyo, icyogajuru cyangwa urwunge rw’imiraba ndengamutuku.",Inkoranyamuga y'ikoranabuhanga,64,2026,auto_parsed,
rcha-it-000284,Ihuzanzira,ihuuzanzira,,Connectivity,Connectivité,Ikoranabuhanga rya mudasobwa.,Ubushobozi bwa mudasobwa bwo gufatisha mu buryo bw’ihuzanzira ikindi gikoresho koranabuhanga cyangwa murandasi.,Inkoranyamuga y'ikoranabuhanga,64,2026,auto_parsed,
rcha-it-000285,Ihuzanzira rya Leta,ihuuzanzira ryaa leeta,,E-government,Gouvernement électronique,Ikoranabuhanga rya murandasi.,Ikoreshwa ry’itumanaho n’ikoranabuhanga mu mikorere ya Leta.,Inkoranyamuga y'ikoranabuhanga,64,2026,auto_parsed,
rcha-it-000286,Ijambo banga,ijaambo baanga,,Password | Machine registration code,Mot de passe | Code d’enregistrement de la machine,Ikoranabuhanga rya mudasobwa.,"Urufunguzo bwite rwinjiza umuntu ubyemerewe mu rwungano koranabuhanga rwa mudasobwa, rukanagaragaza uruhare rwa nyir’urufunguzo mu ihererekanyabikorwa n’impinduka zibaye ku bintu byo mu rwungano cyane cyane amakuru.",Inkoranyamuga y'ikoranabuhanga,64,2026,auto_parsed,
rcha-it-000287,Ijambo banga mperwaho,ijaambo baanga mpeerwâhô,,Default password,Mot de passe par défaut,Ikoranabuhanga rya mudasobwa.,"Uburyo bw’ubwirinzi bwa sisitemu runaka y’igikoresho kivuye mu ruganda, ahanini ikunze kuba ifite na konti yashyizwemo n’uruganda.",Inkoranyamuga y'ikoranabuhanga,64,2026,auto_parsed,
rcha-it-000288,Ikandamajwi,ikâandamâjwi,,Audio compression,Compression audio,Ikoranabuhanga rya mudasobwa.,Igikorwa cyo kugabanya mu buryo bw’ikoranabuhanga ingano y’uburemere bw’amajwi runaka kugira ngo atware umwanya muto.,Inkoranyamuga y'ikoranabuhanga,65,2026,auto_parsed,
rcha-it-000289,Ikandamakuru,ikâandamâkurû,,Data compression,Compression des données,Ikoranabuhanga rya mudasobwa.,"Uburyo bwo gukuraho icyuho, amakuru atari ngombwa kugira ngo hagabanywe ububiko cyangwa ikoreshwa ry’amakuru n’ubwinshi bw’ibibitswe.",Inkoranyamuga y'ikoranabuhanga,65,2026,auto_parsed,
rcha-it-000290,Igabanyaburemere ry’amashusho,igâbanyabûremêere ry’âmashusho,,Video compression | Image compression,Compression vidéo | compression d'images,Ikoranabuhanga rya mudasobwa.,Igikorwa cyo kugabanya mu buryo bw’ikoranabuhanga ingano y’uburemere bw’amashusho kugira ngo bitware umwanya muto.,Inkoranyamuga y'ikoranabuhanga,65,2026,auto_parsed,
rcha-it-000291,Igabanyaburemere ry’inyandiko,igâbanyabûremêere ry’înyandiko,,Text compression | Document compression,Compression de texte | compression de documents,Ikoranabuhanga rya mudasobwa.,Igikorwa cyo kugabanya mu buryo bw’ikoranabuhanga ingano y’uburemere bw’inyandiko runaka kugira ngo itware umwanya muto.,Inkoranyamuga y'ikoranabuhanga,65,2026,auto_parsed,
rcha-it-000292,Ikaramu nyarumuri,ikâramû nyarumuri,,Light pen,Stylo lumineux,Ikoranabuhanga rya mudasobwa.,Igikoresho cya mudasobwa giteye nk’ikaramu kifitemo akareharumuri kamenya umwimerere w’amashusho.,Inkoranyamuga y'ikoranabuhanga,65,2026,auto_parsed,
rcha-it-000293,Ikarita bwishyu,Ikarîta bwîishyû,,Corporate card,Carte d’entreprise,Ikoranabuhanga ry’imari.,"|Igikoresho bwite cyo kurihiraho ibicuruzwa gitangwa n’ikigo cy’ubucuruzi, kigahabwa",Inkoranyamuga y'ikoranabuhanga,65,2026,auto_parsed,
rcha-it-000294,Akabikamakuru ngendanwa,akabîikamâkurû ngendanwa,,Memory card,Carte mémoire,Ikoranabuhanga rya mudasobwa.,"Igikoresho cy’ihunika ry’amakuru gitoroniki gikoreshwa mu guhunuka amakuru koranabuhanga, muri rusange hakoreshejwe imbikamakuru ntaremya.",Inkoranyamuga y'ikoranabuhanga,66,2026,auto_parsed,
rcha-it-000295,Imbikuzi,imbîikuuzi,,Debit card,Carte de débit,Ikoranabuhanga ry’imari.,Ikarita yishyurirwaho avanse ya serivisi mbere yo kuyishyura yose.,Inkoranyamuga y'ikoranabuhanga,66,2026,auto_parsed,
rcha-it-000296,Ikarita nyaguriro,ikarîta nyâguriro,,Expansion board,Carte d'extension,Ikoranabuhanga rya mudasobwa.,"Ikarita ntwaramakuru ishobora gushyirwa muri mudasobwa kugira ngo yongere ubushobozi bwa mudasobwa, urugero hongerwa imbikamakuru cyangwa hongererwa agaciro ibishushanyo cyangwa amafoto.",Inkoranyamuga y'ikoranabuhanga,66,2026,auto_parsed,
rcha-it-000297,Ikarita nyamajwi,ikarîta nyamâjwi,,Sound card,Carte-son,Ikoranabuhanga rya mudasobwa.,Igikoresho koranabuhanga gikora amajwi kikanayafata.,Inkoranyamuga y'ikoranabuhanga,66,2026,auto_parsed,
rcha-it-000298,Ikarita ya Gugo,ikarîta yâ guugô,,Google map,Carte sur Google,Ikoranabuhanga rya mudasobwa.,Ikarita tubona,Inkoranyamuga y'ikoranabuhanga,66,2026,auto_parsed,
rcha-it-000299,Ikemurabibazo hifashishijwe ubwenge buhangano,ikêmurabîbazo hîifashiishijwe ubwêenge buhaangano,,A.I. problem-solving,Résolution de problèmes par I.A,Ubwenge buhangano.,"Igitekerezo cy'ibanze cy'ubwenge buhangano (AI), aho sisitemu zigenewe kumenya imbogamizi, gufata ibyemezo, no gushaka ibisubizo bifatika.",Inkoranyamuga y'ikoranabuhanga,67,2026,auto_parsed,
rcha-it-000300,Ikibaho koranabuhanga,ikibâahô kôranabôhaânga,,Electronic Blackboard | electronic whiteboard | Smart Board,Tableau noir électronique | tableau blanc électronique | tableau intelligent,Ikoranabuhanga rya mudasobwa.,Igikoresho gifite indemo nk’iy’ikibaho gisanzwe ariko kikaba gishobora gukorana na mudasobwa.,Inkoranyamuga y'ikoranabuhanga,67,2026,auto_parsed,
rcha-it-000301,Ikigega cy’amakuru y’igihugu,ikigega cy’âmakurû y’îgihûgu,,National Data Centre,Centre national de données,Ikoranabuhanga rya mudasobwa.,Ahantu habikwa kandi hagatunganyirizwa amakuru y’igihugu mu buryo bwizewe.,Inkoranyamuga y'ikoranabuhanga,67,2026,auto_parsed,
rcha-it-000302,Ikigega cy’amakuru ya mudasobwa,ikigega cy’âmakurû ya mûdasobwâ,Imbikamakuru (imbîikamâkurû); ububiko bw’amakuru (Ububîiko bw’âmakurû).,Computer database | database | Storage device,Base de données informatiques | base de données | périphérique de stockage,Ikoranabuhanga rya mudasobwa.,Ikusanyamakuru ryateguwe cyangwa ubwoko bw'ububiko bw'amakuru bushingiye ku ikoreshwa rya sisitemu yo gucunga amakuru.,Inkoranyamuga y'ikoranabuhanga,67,2026,auto_parsed,
rcha-it-000303,Internet service provider,ISP,,"Lens shader, lens hood",Fournisseur de services internet,Ikoranabuhanga rya murandasi.,"Ahantu hatangirwa serivisi za murandasi n’izindi zijyana na yo, zaba ari iz’abantu ku giti cyabo cyangwa ibigo. Ikigohe cya kamera (ikigôhe cyaa kamera)",Inkoranyamuga y'ikoranabuhanga,68,2026,auto_parsed,
rcha-it-000304,Ikimenyetso,ikimenyeetso,,Symbol,Symbole,Ikoranabuhanga rya mudasobwa.,Ubwoko bw’amakuru bwo hambere usanga imiterere yabwo bufite isura ishobora gusomwa n’umuntu.,Inkoranyamuga y'ikoranabuhanga,68,2026,auto_parsed,
rcha-it-000305,Ikimenyetso banga nyabuzima,ikimenyeetso baanga nyabuzima,,Biometric password,Mot de Passe biométrique,Ikoranabuhanga rya ngaragazabimenyetso.,Ibimenyetso byo ku mubiri cyangwa by’imyitwarire byihariye bikoreshwa mu kwemeza ko uwo umuntu ari we.,Inkoranyamuga y'ikoranabuhanga,68,2026,auto_parsed,
rcha-it-000306,Ikimenyetso bwirinzi,ikimenyeetso bwîiriinzi,,Security token,Jeton de sécurité,Ikoranabuhanga rya mudasobwa.,"Igikoresho gituma umuntu agera ku makuru akenera urufunguzo gitoroniki kugira ngo agerweho, akaba akoreshwa nk’inyunganizi cyangwa agakoreshwa mu mwanya w’urufunguzo banga.",Inkoranyamuga y'ikoranabuhanga,68,2026,auto_parsed,
rcha-it-000307,Ikimenyetso ndango cya mudasobwa,ikimenyeetso ndaango cyaa mûdasobwâ,,Computer Code | code,Code informatique | code,Ikoranabuhanga rya mudasobwa.,Urukomatane rw’amabwiriza,Inkoranyamuga y'ikoranabuhanga,68,2026,auto_parsed,
rcha-it-000308,Ikimenyetso nkomoko,ikimenyeetso nkômooko,,Wildcard,Caractère générique,Ikoranabuhanga rya mudasobwa.,Inyuguti ishobora gusimbura zeru cyangwa irenga mu murongo.,Inkoranyamuga y'ikoranabuhanga,69,2026,auto_parsed,
rcha-it-000309,Ikimenyetso nyandiko,ikimenyeeteso nyandiko,,Character,Caractère,Ikoranabuhanga rya mudasobwa.,"Ikinyabumwe ntangamakuru shingiro gishobora kuvangwa n’ikimenyetso kimwe rukumbi, twavuga nk’inyuguti, umubare, umwanya, akatuzo cyangwa ikimenyetso bishobora kwandikwa muri mudasobwa, bikaba ibanze mu kwandika inyandiko, amakuru cyangwa amabwiriza mu nzungano koranabuhanga.",Inkoranyamuga y'ikoranabuhanga,69,2026,auto_parsed,
rcha-it-000310,Ikinyabumwe cy’ururimi rwa mudasobwa,ikinyâbumwê cy’ûrurîmi rwaa mûdasobwâ,,Code unit,Unité de code,Ikoranabuhanga rya mudasobwa.,Itsinda rito nyarurimi rishobora gucungwa no gukorwa ukwaryo.,Inkoranyamuga y'ikoranabuhanga,69,2026,auto_parsed,
rcha-it-000311,G,2G,,Second generation technology | 2G,Réseaux mobiles de deuxième génération | technologie 2G,Ikoranabuhanga rya murandasi.,"Ihuzanzira rya telefoni ryahanzwe muri 1991, rizana ikoranabuhanga nyamibare mu itumanaho rya telefoni, risimbura itumanaho nyamuraba (analog), bigatanga ijwi ryiza kurushaho, no gukoresha ku buryo ntangamusaruro inziramugozi.",Inkoranyamuga y'ikoranabuhanga,69,2026,auto_parsed,
rcha-it-000312,G,3G,,Third generation technology | 3G,Technologie 3G,Ikoranabuhanga rya murandasi.,"Icyiciro cy’ihuzanzira ryadutse mu mwaka wa 2000, rigatanga umuvuduko n’ubwaguke bw’ihuzanzira ntangamakuru n’irya murandasi buruse ubw’icyiciro cya kabiri, mu gutanga ibisubizo ku bisabwa n’isoko rizamuka rya telefoni zigezweho.",Inkoranyamuga y'ikoranabuhanga,69,2026,auto_parsed,
rcha-it-000313,G,4G,,Fourth generation technology | 4G technology,Technologie 4G,Ikoranabuhanga rya murandasi.,"Icyiciro cy’ihuzanzira rya telefoni, ritanga",Inkoranyamuga y'ikoranabuhanga,69,2026,auto_parsed,
rcha-it-000314,G,5G,,Fifth generation technology | 5G technology,Technologie 5G,Ikoranabuhanga rya murandasi.,"Ihuzanzira rya telefoni nziramugozi ku buryo bw’uruganiriro rwa radiyo ruhujwe kandi runyuze abarukoresha kurushaho, rufite ubushobozi bwagutse cyane, rufite umuvuduko uri hejuru cyane, kuba rwizewe cyane kandi gutegereza ntibijya bibaho, ruzagura uburyo ngendanwa bukaba bwahuza ibintu byinshi, rikaba ryizewe ku buryo bwo hejuru busumbye ihuzanzira ryaribanjirije.",Inkoranyamuga y'ikoranabuhanga,70,2026,auto_parsed,
rcha-it-000315,G,1G,,First-generation technology | 1G,Réseaux mobiles de dpremière génération | technologie 1G,Ikoranabuhanga rya murandasi.,"Ihuzanzira rya telefoni nziramugozi ryahanzwe muri 1979 mu Buyapani, ryakoreshaga uburyo bw’imiraba (anaroge) mu kohereza amajwi, ryakoreshaga imiraba ya 150 MHz cyangwa irenzeho.",Inkoranyamuga y'ikoranabuhanga,70,2026,auto_parsed,
rcha-it-000316,Ikiranga,ikirâanga,,Specification,Spécification,Ikoranabuhanga rya mudasobwa.,"Amakuru arambuye ya tekiniki ajyanye na mudasobwa, nk’ibikoresho byayo, sisitemu iyikoresha, n’ibindi bisobanuro by’ingenzi bigena ubushobozi n’imikorere ya mudasobwa.",Inkoranyamuga y'ikoranabuhanga,70,2026,auto_parsed,
rcha-it-000317,Ikirango,Ikiraango,,Tag,Balise,Ikoranabuhanga rya mudasobwa.,"Ikirango cyangwa ijambo rya ngombwa rishobora kuba rijyana n’amakuru, amakuru runaka cyangwa indemo hagamije koroshya itahura n’iboneza.",Inkoranyamuga y'ikoranabuhanga,70,2026,auto_parsed,
rcha-it-000318,Ikirango cy’ihuzanzira,ikiraango cy’îhuuzanzira,,Virtual Local Area Network Tag | VLAN Tag,Balise VLAN,Ikoranabuhanga rya mudasobwa.,"Umutwe ufite bayiti winjizwa mu ihuzanzira nziramugozi (nk’indanga VLAN cyangwa VID) ukagira umumaro wo kwerekana ku buryo buhwitse agace k’urujya n’uruza rw’amakuru mu ihuzanzira buri paki ijyana nako, bityo urujya n’uruza rukagabwamo",Inkoranyamuga y'ikoranabuhanga,70,2026,auto_parsed,
rcha-it-000319,Ikirango ndangabisobanuro,ikiraango ndâangabîsobaanuro,,Feature descriptor,Descripteur de caractéristiques,Ikoranabuhanga rya mudasobwa.,"Uburyo bwo kugaragaza ishusho bwakorewe inkoranabuhanga zihariye hifashishijwe indoro ya mudasobwa, bugatuma hashakishwa ibintu ku buryo buhwitse mu mashusho hagiye hafatwa ibimenyetso muri buri gace bizana itandukaniro cyangwa bikiranga, twavuga nk’impande, impindurantego cyangwa indemakintu, bukagira umumaro mu kugereranya no guhuza amashusho kuko butuma imbonezamibare zibona ahantu cyangwa ibintu bisa mu mashusho atandukanye.",Inkoranyamuga y'ikoranabuhanga,71,2026,auto_parsed,
rcha-it-000320,Ikirango ndangafishi,ikiraango ndâangafîishî,,ID3 Tag,Balise ID3,Urusobe Ntangazamakuru.,"Imiterere y’inyobozi y’amakuru ikoreshwa mu ikoranabuhanga mu kubika amakuru avuye mu mafishiye y’amajwi, akenshi akabikwa mu miterere ya MP3, bigatuma hashobora gushyirwamo izina ry’umuhimbyi, izina ry’igihangano,iry’itsinda n’iry’ingeri ya muzika, umwaka, n’igifubiko cy’indirimbo, bikagaragara mu nsoma ntangazamakuru, inkoranabuhanga y’itangazamakuru cyangwa ya DJ.",Inkoranyamuga y'ikoranabuhanga,71,2026,auto_parsed,
rcha-it-000321,Ikirango nsobanuramakuru,ikiraango nsôbaanuramâkurû,,Metadata Tag,Balise de métadonnée,Urusobe Ntangazamakuru.,"Indanga nyamiterere cyangwa ijambo ry’ingenzi rihabwa indemo nyamibare y’amafishiye, amashusho cyangwa imbuga za murandasi, igasobanura ibiranga iyo ndemo, icyiciro ibarizwamo naa nyirayo, bikoroshya ishakwa, irobanurwa, n’itunganya ry’amakuru, bikoroshya imicungire yayo.",Inkoranyamuga y'ikoranabuhanga,71,2026,auto_parsed,
rcha-it-000322,Impuzamiyoboro,impuuzamiyoboro,,Bridgeware | bridge,Logiciel de pont | pont,Ikoranabuhanga rya murandasi.,Igikoresho gifatika cyangwa kidafatika cyoroshya ihererekanya ry’amakuru hagati ya sisiteme za mudasobwa kibanje guhindura imiterere y’ibyoherezwa.,Inkoranyamuga y'ikoranabuhanga,71,2026,auto_parsed,
rcha-it-000323,Ikomatanyamimaro,ikomatanyamiyoboro,,Convergence,Convergence,Itumanaho koranabuhanga.,Guhuriza hamwe uburyo butandukanye bw’itumanaho kugira ngo bikorere hamwe.,Inkoranyamuga y'ikoranabuhanga,72,2026,auto_parsed,
rcha-it-000324,Ikomatanyankoranabuhanga,ikômatanyankôranabûhaânga,,Application packaging,Groupement d'applications,Ikoranabuhanga rya mudasobwa.,"Inzira yo gutegura inkoranabuhanga, kuzisakaza no kuzikwirakwiza hirya no hino mu bikoresho by’ikoranabuhanga.",Inkoranyamuga y'ikoranabuhanga,72,2026,auto_parsed,
rcha-it-000325,Ikoporora,ikoporora,,Burning,Gravure | Graver,Ikoranabuhanga rya mudasobwa.,Iyandikwa ry’amakuru avanwa ku mbikamakuru ruziga ashyirwa ku yindi itarakoreshwa cyangwa bihita bihanagura ayariho.,Inkoranyamuga y'ikoranabuhanga,72,2026,auto_parsed,
rcha-it-000326,Ikoranabuhanga mpamyamyirondoro,ikôranabûhaânga mpâmyamyîiroondooro,,Authentication technology | authentication,Technologie d'authentification | authentification,Ikoranabuhanga rya mudasobwa.,Ikoranabuhanga rikoreshwa mu kugenzura ukuri kw’ibiranga umuntu hifashishijwe murandasi cyangwa se kureba amakuru abaruye muri sisitemu zabugenewe.,Inkoranyamuga y'ikoranabuhanga,72,2026,auto_parsed,
rcha-it-000327,"Ikoranabuhanga mpurirane, riteganye, risaranganyije","ikôranabûhaânga mpuûrirane, riteegânye, risarâanganyije",,"Concurrent, parallel and distributed computing","Informatique simultanée, parallèle et distribuée",Ikoranabuhanga rya mudasobwa.,"Kuba mu rwungano ruhanganye n’urundi ibikorwa bibiri cyangwa byinshi, twavuga nk’ibonezagikorwa cyangwa gahunda, bigenda biteganye uko bishyirwa mu bikorwa, bityo bikozwe n’inzungano nyinshi zigenga, zihujwe hagati yazo kugira ngo zifatanye hagati yazo.",Inkoranyamuga y'ikoranabuhanga,72,2026,auto_parsed,
rcha-it-000328,Ikoranabuhanga mu itangazamakuru,ikôranabûhaânga mu iitâangaazamâkurû,,Media technology,Technologie des médias,Isakazamakuru.,"Ikoreshwa ry’ikoranabuhanga mu ihererekanya ry’indemo ntangamakuru, kuyibika no kuyikora hifashishwa byinshi guhera ku bikoresho n’imbuga koranabuhanga kugera ku nzungano zituma haba ikorwa ry’amakuru, kuyasakaza no kuyagurisha mu isi y’ikoranabuhanga yo muri iki gihe.",Inkoranyamuga y'ikoranabuhanga,73,2026,auto_parsed,
rcha-it-000329,Ikoranabuhanga ndadizwabwemeranywe,ikôranabûhaânga ndâdizwabwêêmeranywe,,Blockchain technology,Technologie du Blockchain,Ikoranabuhanga rya murandasi.,"Uburyo bwo gukoresha ikigega cy’amakuru ku buryo buteye imbere bituma haba isangira ry’amakuru mu ihuzanzira y’ikigo, bukaba bufite umumaro wo kubika amakuru mu byumba nyamutekano, bigahuzwa bigakora uruhererekane rutuma amakuru akoreshwa neza cyane, bikagabanya ibitero n’ubujura kuri murandasi.",Inkoranyamuga y'ikoranabuhanga,73,2026,auto_parsed,
rcha-it-000330,Ikoranabuhanga ngendanwa,ikôranabûhaâga ngeendânwa,,Mobile technology,Technologie mobile,Itumanaho koranabuhanga.,"Ubwoko bw’ikoranabuhanga aho urikoresha akoresha telefoni igendanwa kugira ngo akore imirimo ijyanye n’itumanaho, nko kuvugana n'inshuti, abavandimwe n'abandi.",Inkoranyamuga y'ikoranabuhanga,73,2026,auto_parsed,
rcha-it-000331,Ikoranabuhanga nyamiraba,ikôranabûhaânga nyamîraba,,Microwave technology,Technologie micro-ondes,Ikoranabuhanga rya mudasobwa.,Itumanaho nziramugozi rya hafi rikoresha igikoresho cyabugenewe mu kohereza no kwakira amajwi miyego ku ntera ndende hadakoreshejwe urutsinga.,Inkoranyamuga y'ikoranabuhanga,74,2026,auto_parsed,
rcha-it-000332,Ikoranabuhanga riteye imbere,ikôranabûhaânga riteeyê imbere,,Advanced technology | New computer science technology | new technology,Technologie avancée | Nouvelle technologie informatique | nouvelle technologie,Ikoranabuhanaga rya mudasobwa.,"Ikoranabuhanga rigezweho risobanura udushya, ibikoresho n’inzungano zigezweho kandi zigaragaza iterambere rya siyansi n'ubwubatsi, akenshi zirimo guhuza ibintu bigoye, gukora ibintu bike, no gukoresha mudasobwa, kugira ngo habeho ibisubizo byiza kandi binoze mu nzego nk’ubwenge buhangano, n’ibindi.",Inkoranyamuga y'ikoranabuhanga,74,2026,auto_parsed,
rcha-it-000333,Ikoranabuhanga rikivumburwa,ikôranabûhaânga rikivuumbûrwa,,Emerging Technology,Technologies émergentes,Ubwenge buhangano.,"Ikoranabuhanga rishya kandi ritera imbere ritangiye kugira ingaruka zikomeye ku buryo abantu babaho, bakora, kandi baganira.",Inkoranyamuga y'ikoranabuhanga,74,2026,auto_parsed,
rcha-it-000334,Ikoranabuhanga rishya ry’ubumenyi bwa mudasobwa,ikôranabûhaânga rishyâ ry’ûbumenyi bwaa mûdasobwâ,,New computer science technology | new technology,Nouvelle technologie informatique | nouvelle technologie,Ubwenge buhangano.,"Ihangabishya mu rwego rw’ikoranabuhanga nko mu bwenge buhangano, isesenguramakuru, iyigishamashini, isi shusho yagutse, igenamiterere ya UI/UX n’ikoranabuhanga rya quanta.",Inkoranyamuga y'ikoranabuhanga,74,2026,auto_parsed,
rcha-it-000335,Ikoranabuhanga ry’imiyoborere,ikôranabuhaânga ry’îmiyobôrere,,Digital democracy | Internet democracy | E-democracy | democratic network,Démocratie numérique | démocratie électronique | réseau démocratique,Ikoranabuhanga rya mudasobwa.,Ikoreshwa ry’ikoranabuhanga mu itumanaho mu bijyanye na politiki n’imiyoborere.,Inkoranyamuga y'ikoranabuhanga,75,2026,auto_parsed,
rcha-it-000336,Ikoranabuhanga ry’indimi nyamuntu,ikôranabûhaânga ry’îindîmi nyamuuntu,,Language Technologies | Human Language Technologies,Technologies langagières | Technologies du langage humain,Ikoranabuhanga rya mudasobwa.,Sisitemu zishyirwa muri mudasobwa ziyifasha kumva icyo abantu bari kuvuga hanyuma igakora ihinduranyandiko uwo mwanya.,Inkoranyamuga y'ikoranabuhanga,75,2026,auto_parsed,
rcha-it-000337,Ikoranabuhanga ry’inkeshamashusho,ikôranabûhaânga ry’înkeeshamashusho,,Active-matrix technology,Technologie à matrice active,Ikoranabuhanga rya mudasobwa.,Urwungano ruboneza indebero zishashe zifite ubushobozi buhanitse aho buri buri ndemashusho ku giti cyayo igenzurwa na taranzisitoro yayo na kondansateri bijyana.,Inkoranyamuga y'ikoranabuhanga,75,2026,auto_parsed,
rcha-it-000338,Ikoranabuhanga rya kaseti,ikôranabûhaânga ryaa kâseêti,,Tape technology,Technologie de la bande magnétique,Ikoranabuhanga rya mudasobwa.,"Ikoreshwa rya kaseti mu kubika amakuru menshi ku buryo bw’ibyiciro, ntushobora kugera ku yo ushaka hatabaye kuyapangura.",Inkoranyamuga y'ikoranabuhanga,75,2026,auto_parsed,
